AREA|CODE
McClain County, OK|4312
McClain, OK|748
McCone County, MT|6155
McCone, MT|3058
McCook County, SD|6023
McCook, SD|2929
McCormick County, SC|4710
McCormick, SC|1072
McCracken County, KY|3885
McCracken, KY|1460
McCreary County, KY|5880
McCreary, KY|2500
McCulloch County, TX|5337
McCulloch, TX|2399
McCurtain County, OK|5526
McCurtain, OK|763
McDonald County, MO|4528
McDonald, MO|2215
McDonough County, IL|4746
McDonough, IL|2179
McDowell County, NC|4127
McDowell County, WV|6196
McDowell, NC|640
McDowell, WV|2719
McDuffie County, GA|5096
McDuffie, GA|1838
McHenry County, IL|3312
McHenry County, ND|5689
McHenry, IL|1215
McHenry, ND|2710
McIntosh County, GA|4923
McIntosh County, ND|6109
McIntosh County, OK|4582
McIntosh, GA|2104
McIntosh, ND|3016
McIntosh, OK|920
McKean County, PA|4998
McKean, PA|656
McKenzie County, ND|4982
McKenzie, ND|2145
McKinley County, NM|5399
McKinley, NM|2164
McLean County, IL|3463
McLean County, KY|5876
McLean County, ND|5320
McLean, IL|1277
McLean, KY|2748
McLean, ND|2681
McLennan County, TX|3376
McLennan, TX|1243
McLeod County, MN|4270
McLeod, MN|731
McMinn County, TN|4022
McMinn, TN|1520
McMullen County, TX|6187
McMullen, TX|3081
McNairy County, TN|4460
McNairy, TN|1779
McPherson County, KS|4748
McPherson County, NE|6192
McPherson County, SD|6119
McPherson, KS|2033
McPherson, NE|2836
McPherson, SD|3030
Meade County, KS|5618
Meade County, KY|4407
Meade County, SD|4480
Meade, KS|2953
Meade, KY|806
Meade, SD|1794
Meagher County, MT|5521
Meagher, MT|3052
Mecklenburg County, NC|3158
Mecklenburg County, VA|4353
Mecklenburg, NC|36
Mecklenburg, VA|773
Mecosta County, MI|4161
Mecosta, MI|1586
Medina County, OH|3458
Medina County, TX|4109
Medina, OH|238
Medina, TX|1559
Meeker County, MN|5075
Meeker, MN|872
Meigs County, OH|5730
Meigs County, TN|4697
Meigs, OH|2211
Meigs, TN|1956
Mellette County, SD|6226
Menard County, IL|5843
Menard County, TX|6133
Menard, IL|2641
Menard, TX|3038
Mendocino County, CA|3741
Mendocino, CA|414
Menifee County, KY|5368
Menifee, KY|2429
Menominee County, MI|5522
Menominee County, WI|6060
Menominee, MI|2207
Menominee, WI|2444
Merced County, CA|3357
Merced, CA|171
Mercer County, IL|5450
Mercer County, KY|4559
Mercer County, MO|5627
Mercer County, ND|5496
Mercer County, NJ|3285
Mercer County, OH|4199
Mercer County, PA|3613
Mercer County, WV|3918
Mercer, IL|2507
Mercer, KY|1850
Mercer, MO|2976
Mercer, ND|2396
Mercer, NJ|130
Mercer, OH|688
Mercer, PA|333
Mercer, WV|1475
Meriwether County, GA|4546
Meriwether, GA|1836
Merrick County, NE|5974
Merrick, NE|1100
Merrimack County, NH|3527
Merrimack, NH|1296
Mesa County, CO|3525
Mesa, CO|284
Metcalfe County, KY|5483
Metcalfe, KY|2356
Miami County, IN|4791
Miami County, KS|4349
Miami County, OH|3665
Miami, IN|2018
Miami, KS|1703
Miami, OH|361
Miami-Dade County, FL|3117
Miami-Dade, FL|1158
Middlesex County, CT|3473
Middlesex County, MA|3132
Middlesex County, NJ|3173
Middlesex County, VA|4703
Middlesex, CT|248
Middlesex, MA|17
Middlesex, NJ|46
Middlesex, VA|1058
Midland County, MI|3755
Midland County, TX|3550
Midland, MI|1393
Midland, TX|1312
Mifflin County, PA|4098
Mifflin, PA|623
Milam County, TX|5057
Milam, TX|2203
Millard County, UT|6198
Millard, UT|2326
Mille Lacs County, MN|4458
Mille Lacs, MN|833
Miller County, AR|4997
Miller County, GA|6011
Miller County, MO|4495
Miller, AR|655
Miller, GA|2617
Miller, MO|1804
Mills County, IA|5199
Mills County, TX|6039
Mills, IA|996
Mills, TX|2942
Milwaukee County, WI|3154
Milwaukee, WI|33
Miner County, SD|6124
Mineral County, CO|5393
Mineral County, MT|5385
Mineral County, NV|6047
Mineral County, WV|4829
Mineral, CO|2454
Mineral, MT|2445
Mineral, NV|2440
Mineral, WV|2038
Mingo County, WV|5044
Mingo, WV|2196
Minidoka County, ID|5121
Minidoka, ID|2242
Minnehaha County, SD|3464
Minnehaha, SD|1278
Missaukee County, MI|4670
Missaukee, MI|1933
Mississippi County, AR|5404
Mississippi County, MO|5883
Mississippi, AR|2011
Mississippi, MO|2521
Missoula County, MT|3637
Missoula, MT|1349
Mitchell County, GA|5071
Mitchell County, IA|5281
Mitchell County, KS|5596
Mitchell County, NC|4658
Mitchell County, TX|5310
Mitchell, GA|2213
Mitchell, IA|2588
Mitchell, KS|2913
Mitchell, NC|1924
Mitchell, TX|2368
Mobile County, AL|3269
Mobile, AL|118
Modoc County, CA|4959
Modoc, CA|1077
Moffat County, CO|4684
Moffat, CO|1022
Mohave County, AZ|3414
Mohave, AZ|213
Moniteau County, MO|5191
Moniteau, MO|2845
Monmouth County, NJ|3204
Monmouth, NJ|68
Mono County, CA|4676
Mono, CA|1008
Monona County, IA|5944
Monona, IA|2749
Monongalia County, WV|3700
Monongalia, WV|386
Monroe County, AL|5077
Monroe County, AR|5968
Monroe County, FL|3829
Monroe County, GA|4452
Monroe County, IA|5969
Monroe County, IL|4343
Monroe County, IN|3547
Monroe County, KY|5744
Monroe County, MI|3511
Monroe County, MO|5954
Monroe County, MS|5009
Monroe County, NY|3185
Monroe County, OH|5736
Monroe County, PA|3462
Monroe County, TN|4136
Monroe County, WI|4135
Monroe County, WV|4934
Monroe, AL|2717
Monroe, AR|2607
Monroe, FL|1431
Monroe, GA|1773
Monroe, IA|2608
Monroe, IL|1698
Monroe, IN|1310
Monroe, KY|2740
Monroe, MI|1290
Monroe, MO|2382
Monroe, MS|2477
Monroe, NY|55
Monroe, OH|2293
Monroe, PA|240
Monroe, TN|1573
Monroe, WI|643
Monroe, WV|2311
Montague County, TX|5127
Montague, TX|2072
Montcalm County, MI|3908
Montcalm, MI|1472
Monterey County, CA|3267
Monterey, CA|116
Montezuma County, CO|4476
Montezuma, CO|840
Montgomery County, AL|3382
Montgomery County, AR|5309
Montgomery County, GA|5318
Montgomery County, IA|5480
Montgomery County, IL|4380
Montgomery County, IN|4237
Montgomery County, KS|4293
Montgomery County, KY|4449
Montgomery County, MD|3151
Montgomery County, MO|5910
Montgomery County, MS|5555
Montgomery County, NC|4425
Montgomery County, NY|4045
Montgomery County, OH|3225
Montgomery County, PA|3179
Montgomery County, TN|3459
Montgomery County, TX|3250
Montgomery County, VA|3708
Montgomery, AL|188
Montgomery, AR|1080
Montgomery, GA|2751
Montgomery, IA|1064
Montgomery, IL|1729
Montgomery, IN|1630
Montgomery, KS|1666
Montgomery, KY|1772
Montgomery, MD|30
Montgomery, MO|2117
Montgomery, MS|2865
Montgomery, NC|815
Montgomery, NY|592
Montgomery, OH|85
Montgomery, PA|50
Montgomery, TN|1275
Montgomery, TX|1195
Montgomery, VA|1375
Montmorency County, MI|4715
Montmorency, MI|1968
Montour County, PA|4880
Montour, PA|944
Montrose County, CO|4191
Montrose, CO|682
Moody County, SD|6002
Moody, SD|2909
Moore County, NC|3740
Moore County, TN|5367
Moore County, TX|5095
Moore, NC|413
Moore, TN|3089
Moore, TX|2840
Mora County, NM|6042
Mora, NM|2946
Morehouse Parish, LA|4831
Morehouse, LA|2039
Morgan County, AL|3601
Morgan County, CO|5034
Morgan County, GA|4615
Morgan County, IL|4291
Morgan County, IN|3857
Morgan County, KY|5223
Morgan County, MO|4574
Morgan County, OH|5200
Morgan County, TN|5094
Morgan County, UT|5488
Morgan County, WV|4619
Morgan, AL|325
Morgan, CO|813
Morgan, GA|1892
Morgan, IL|1664
Morgan, IN|1446
Morgan, KY|2577
Morgan, MO|1857
Morgan, OH|997
Morgan, TN|1837
Morgan, UT|2539
Morgan, WV|1895
Morrill County, NE|5612
Morrill, NE|2625
Morris County, KS|5512
Morris County, NJ|3241
Morris County, TX|5242
Morris, KS|2436
Morris, NJ|97
Morris, TX|2317
Morrison County, MN|4334
Morrison, MN|1693
Morrow County, OH|4308
Morrow County, OR|5523
Morrow, OH|1675
Morrow, OR|1052
Morton County, KS|5639
Morton County, ND|5422
Morton, KS|2999
Morton, ND|2483
Motley County, TX|6232
Moultrie County, IL|4919
Moultrie, IL|2100
Mountrail County, ND|5502
Mountrail, ND|2412
Mower County, MN|4739
Mower, MN|700
Muhlenberg County, KY|5023
Muhlenberg, KY|2480
Multnomah County, OR|3188
Multnomah, OR|58
Murray County, GA|5005
Murray County, MN|5956
Murray County, OK|4759
Murray, GA|1616
Murray, MN|2385
Murray, OK|1026
Muscatine County, IA|4999
Muscatine, IA|662
Muscogee County, GA|3431
Muscogee, GA|1262
Muskegon County, MI|3460
Muskegon, MI|1276
Muskingum County, OH|3749
Muskingum, OH|419
Muskogee County, OK|3841
Muskogee, OK|470
Musselshell County, MT|5619
Musselshell, MT|2956
Nacogdoches County, TX|3894
Nacogdoches, TX|1463
Naguabo, PR|2561
Nance County, NE|5767
Nance, NE|1145
Nantucket County, MA|4711
Nantucket, MA|1073
Napa County, CA|3553
Napa, CA|297
Nash County, NC|3702
Nash, NC|388
Nassau County, FL|3828
Nassau County, NY|3136
Nassau, FL|1429
Nassau, NY|21
Natchitoches Parish, LA|5409
Natchitoches, LA|2475
Natrona County, WY|3810
Natrona, WY|1421
Navajo County, AZ|3649
Navajo, AZ|351
Navarro County, TX|4079
Navarro, TX|1544
Nelson County, KY|4153
Nelson County, ND|6100
Nelson County, VA|4667
Nelson, KY|657
Nelson, ND|3002
Nelson, VA|999
Nemaha County, KS|5563
Nemaha County, NE|5988
Nemaha, KS|2872
Nemaha, NE|2141
Neosho County, KS|4901
Neosho, KS|2090
Neshoba County, MS|5028
Neshoba, MS|2186
Ness County, KS|5640
Ness, KS|3003
Nevada County, AR|5952
Nevada County, CA|3688
Nevada, AR|1088
Nevada, CA|378
New Castle County, DE|3222
New Castle, DE|82
New Hanover County, NC|3406
New Hanover, NC|207
New Haven County, CT|3169
New Haven, CT|43
New Kent County, VA|4605
New Kent, VA|941
New London County, CT|3342
New London, CT|164
New Madrid County, MO|5531
New Madrid, MO|3102
New York County, NY|3129
New York, NY|14
Newaygo County, MI|4070
Newaygo, MI|1538
Newberry County, SC|4251
Newberry, SC|718
Newport County, RI|3761
Newport News City, VA|230
Newport News County, VA|5799
Newport, RI|427
Newton County, AR|5336
Newton County, GA|3678
Newton County, IN|4925
Newton County, MO|3956
Newton County, MS|5528
Newton County, TX|5464
Newton, AR|2398
Newton, GA|1363
Newton, IN|1007
Newton, MO|1487
Newton, MS|2665
Newton, TX|2297
Nez Perce County, ID|4220
Nez Perce, ID|1621
Niagara County, NY|3390
Niagara, NY|195
Nicholas County, KY|5356
Nicholas County, WV|4837
Nicholas, KY|2419
Nicholas, WV|2046
Nicollet County, MN|4352
Nicollet, MN|772
Niobrara County, WY|6116
Niobrara, WY|3027
Noble County, IN|4083
Noble County, OH|5778
Noble County, OK|5266
Noble, IN|1547
Noble, OH|2518
Noble, OK|1048
Nobles County, MN|5105
Nobles, MN|2233
Nodaway County, MO|4845
Nodaway, MO|2162
Nolan County, TX|5196
Nolan, TX|2286
Nome Borough, AK|5938
Nome, AK|2879
Norfolk City, VA|180
Norfolk County, MA|3199
Norfolk County, VA|5797
Norfolk, MA|64
Norman County, MN|5874
Norman, MN|2654
North Slope Borough, AK|5940
Northampton County, NC|4543
Northampton County, PA|3318
Northampton County, VA|4692
Northampton, NC|1833
Northampton, PA|152
Northampton, VA|1039
Northumberland County, PA|3707
Northumberland County, VA|4693
Northumberland, PA|391
Northumberland, VA|1951
Northwest Arctic Borough, AK|5982
Norton City, VA|2447
Norton County, KS|5608
Norton County, VA|5833
Norton, KS|2928
Nottoway County, VA|5455
Nottoway, VA|2512
Nowata County, OK|5722
Nowata, OK|1068
Noxubee County, MS|5916
Noxubee, MS|2862
Nuckolls County, NE|5620
Nuckolls, NE|1138
Nueces County, TX|3296
Nueces, TX|1208
Nye County, NV|4145
Nye, NV|649
O Brien County, IA|5540
O Brien, IA|2640
Oakland County, MI|3141
Oakland, MI|1164
Obion County, TN|4367
Obion, TN|1716
Ocean County, NJ|3215
Ocean, NJ|77
Oceana County, MI|4448
Oceana, MI|1771
Ochiltree County, TX|5295
Ochiltree, TX|2871
Oconee County, GA|4348
Oconee County, SC|3822
Oconee, GA|1702
Oconee, SC|459
Oconto County, WI|4247
Oconto, WI|1636
Ogemaw County, MI|4550
Ogemaw, MI|1840
Oglala Lakota County, SD|6241
Ogle County, IL|4004
Ogle, IL|1510
Oglethorpe County, GA|4669
Oglethorpe, GA|1932
Ohio County, IN|5598
Ohio County, KY|5066
Ohio County, WV|4735
Ohio, IN|1126
Ohio, KY|2054
Ohio, WV|2171
Okaloosa County, FL|3443
Okaloosa, FL|1267
Okanogan County, WA|4194
Okanogan, WA|685
Okeechobee County, FL|4213
Okeechobee, FL|1614
Okfuskee County, OK|5911
Okfuskee, OK|1043
Oklahoma County, OK|3190
Oklahoma, OK|60
Okmulgee County, OK|4212
Okmulgee, OK|694
Oktibbeha County, MS|4081
Oktibbeha, MS|1546
Oldham County, KY|3935
Oldham County, TX|6141
Oldham, KY|527
Oliver County, ND|6150
Oliver, ND|3054
Olmsted County, MN|3531
Olmsted, MN|287
Oneida County, ID|5622
Oneida County, NY|3377
Oneida County, WI|4281
Oneida, ID|2960
Oneida, NY|185
Oneida, WI|1655
Onondaga County, NY|3247
Onondaga, NY|102
Onslow County, NC|3449
Onslow, NC|1271
Ontario County, NY|3641
Ontario, NY|346
Ontonagon County, MI|5364
Ontonagon, MI|2773
Orange County, CA|3115
Orange County, FL|3144
Orange County, IN|4870
Orange County, NC|3561
Orange County, NY|3283
Orange County, TX|3768
Orange County, VA|4326
Orange County, VT|4397
Orange, CA|4
Orange, FL|1165
Orange, IN|1995
Orange, NC|1315
Orange, NY|128
Orange, TX|1400
Orange, VA|758
Orange, VT|799
Orangeburg County, SC|3719
Orangeburg, SC|399
Oregon County, MO|4765
Oregon, MO|2127
Orleans County, NY|4160
Orleans County, VT|4436
Orleans Parish, LA|3295
Orleans, LA|1207
Orleans, NY|661
Orleans, VT|822
Osage County, KS|4905
Osage County, MO|5541
Osage County, OK|4084
Osage, KS|2092
Osage, MO|2303
Osage, OK|613
Osborne County, KS|5625
Osborne, KS|2972
Osceola County, FL|3347
Osceola County, IA|6003
Osceola County, MI|4519
Osceola, FL|1231
Osceola, IA|2655
Osceola, MI|1820
Oscoda County, MI|4718
Oscoda, MI|1972
Oswego County, NY|3595
Oswego, NY|324
Otero County, CO|5137
Otero County, NM|3902
Otero, CO|936
Otero, NM|1468
Otoe County, NE|5188
Otoe, NE|985
Otsego County, MI|4507
Otsego County, NY|3919
Otsego, MI|1812
Otsego, NY|513
Ottawa County, KS|5702
Ottawa County, MI|3352
Ottawa County, OH|4189
Ottawa County, OK|4365
Ottawa, KS|2433
Ottawa, MI|1235
Ottawa, OH|681
Ottawa, OK|782
Otter Tail County, MN|3963
Otter Tail, MN|1491
Ouachita County, AR|5048
Ouachita Parish, LA|3508
Ouachita, AR|832
Ouachita, LA|1289
Ouray County, CO|4726
Ouray, CO|1139
Outagamie County, WI|3451
Outagamie, WI|234
Overton County, TN|4545
Overton, TN|1835
Owen County, IN|4553
Owen County, KY|5279
Owen, IN|1845
Owen, KY|1063
Owsley County, KY|6048
Owyhee County, ID|5268
Owyhee, ID|2338
Oxford County, ME|3959
Oxford, ME|542
Ozark County, MO|5302
Ozark, MO|2132
Ozaukee County, WI|3747
Ozaukee, WI|417
Pacific County, WA|4564
Pacific, WA|908
Page County, IA|4909
Page County, VA|4510
Page, IA|979
Page, VA|1815
Palm Beach County, FL|3137
Palm Beach, FL|1162
Palo Alto County, IA|5941
Palo Alto, IA|2594
Palo Pinto County, TX|4421
Palo Pinto, TX|1755
Pamlico County, NC|4690
Pamlico, NC|1948
Panola County, MS|4309
Panola County, TX|5068
Panola, MS|1676
Panola, TX|2208
Park County, CO|4645
Park County, MT|4657
Park County, WY|4419
Park, CO|975
Park, MT|1923
Park, WY|1753
Parke County, IN|5161
Parke, IN|2084
Parker County, TX|3609
Parker, TX|330
Parmer County, TX|5560
Parmer, TX|2869
Pasco County, FL|3248
Pasco, FL|1194
Pasquotank County, NC|4202
Pasquotank, NC|689
Passaic County, NJ|3235
Passaic, NJ|93
Patrick County, VA|4604
Patrick, VA|940
Paulding County, GA|3534
Paulding County, OH|4871
Paulding, GA|1300
Paulding, OH|930
Pawnee County, KS|4979
Pawnee County, NE|5890
Pawnee County, OK|4899
Pawnee, KS|2423
Pawnee, NE|2807
Pawnee, OK|2273
Payette County, ID|4533
Payette, ID|1827
Payne County, OK|3795
Payne, OK|446
Peach County, GA|4429
Peach, GA|1760
Pearl River County, MS|3975
Pearl River, MS|1496
Pecos County, TX|5192
Pecos, TX|2284
Pembina County, ND|5711
Pembina, ND|2896
Pemiscot County, MO|5148
Pemiscot, MO|2258
Pend Oreille County, WA|4691
Pend Oreille, WA|1033
Pender County, NC|4025
Pender, NC|576
Pendleton County, KY|5205
Pendleton County, WV|5500
Pendleton, KY|2575
Pendleton, WV|2411
Pennington County, MN|5467
Pennington County, SD|3676
Pennington, MN|1018
Pennington, SD|1361
Penobscot County, ME|3507
Penobscot, ME|273
Peoria County, IL|3435
Peoria, IL|1265
Pepin County, WI|5503
Pepin, WI|2415
Perkins County, NE|6105
Perkins County, SD|5790
Perkins, NE|2805
Perkins, SD|3011
Perquimans County, NC|4686
Perquimans, NC|1944
Perry County, AL|5927
Perry County, AR|5292
Perry County, IL|5433
Perry County, IN|4872
Perry County, KY|4825
Perry County, MO|4599
Perry County, MS|5550
Perry County, OH|4797
Perry County, PA|4110
Perry County, TN|5753
Perry, AL|2743
Perry, AR|1070
Perry, IL|2489
Perry, IN|2073
Perry, KY|2036
Perry, MO|1876
Perry, MS|2674
Perry, OH|737
Perry, PA|629
Perry, TN|2403
Pershing County, NV|5758
Pershing, NV|2472
Person County, NC|4216
Person, NC|1618
Petersburg Borough, AK|5519
Petersburg City, VA|776
Petersburg County, VA|5829
Petersburg, AK|2798
Petroleum County, MT|6193
Petroleum, MT|3084
Pettis County, MO|4171
Pettis, MO|1592
Phelps County, MO|4122
Phelps County, NE|5945
Phelps, MO|1566
Phelps, NE|2597
Philadelphia County, PA|3130
Philadelphia, PA|15
Phillips County, AR|5893
Phillips County, CO|6053
Phillips County, KS|5609
Phillips County, MT|5857
Phillips, AR|894
Phillips, CO|2660
Phillips, KS|2437
Phillips, MT|2962
Piatt County, IL|4635
Piatt, IL|1907
Pickaway County, OH|3977
Pickaway, OH|551
Pickens County, AL|5126
Pickens County, GA|4391
Pickens County, SC|3602
Pickens, AL|2244
Pickens, GA|1735
Pickens, SC|326
Pickett County, TN|5382
Pickett, TN|3098
Pierce County, GA|5139
Pierce County, ND|5719
Pierce County, NE|5986
Pierce County, WA|3181
Pierce County, WI|4196
Pierce, GA|2253
Pierce, ND|2959
Pierce, NE|1108
Pierce, WA|52
Pierce, WI|686
Pike County, AL|4805
Pike County, AR|5271
Pike County, GA|4614
Pike County, IL|5821
Pike County, IN|5546
Pike County, KY|4732
Pike County, MO|5144
Pike County, MS|4204
Pike County, OH|5032
Pike County, PA|3961
Pike, AL|770
Pike, AR|2339
Pike, GA|1891
Pike, IL|2571
Pike, IN|2319
Pike, KY|2008
Pike, MO|1882
Pike, MS|1609
Pike, OH|804
Pike, PA|1489
Pima County, AZ|3150
Pima, AZ|29
Pinal County, AZ|3281
Pinal, AZ|126
Pine County, MN|4386
Pine, MN|795
Pinellas County, FL|3162
Pinellas, FL|1170
Pipestone County, MN|5487
Pipestone, MN|2747
Piscataquis County, ME|4620
Piscataquis, ME|954
Pitkin County, CO|4629
Pitkin, CO|963
Pitt County, NC|3467
Pitt, NC|242
Pittsburg County, OK|4115
Pittsburg, OK|633
Pittsylvania County, VA|3903
Pittsylvania, VA|503
Piute County, UT|6160
Placer County, CA|3293
Placer, CA|137
Plaquemines Parish, LA|5429
Plaquemines, LA|2216
Platte County, MO|3729
Platte County, NE|4808
Platte County, WY|5329
Platte, MO|1383
Platte, NE|778
Platte, WY|2386
Pleasants County, WV|5979
Pleasants, WV|2609
Plumas County, CA|4585
Plumas, CA|926
Plymouth County, IA|5056
Plymouth County, MA|3239
Plymouth, IA|846
Plymouth, MA|96
Pocahontas County, IA|5582
Pocahontas County, WV|4717
Pocahontas, IA|1107
Pocahontas, WV|1971
Poinsett County, AR|5837
Poinsett, AR|853
Pointe Coupee Parish, LA|5430
Pointe Coupee, LA|2220
Polk County, AR|4572
Polk County, FL|3212
Polk County, GA|4188
Polk County, IA|3260
Polk County, MN|4814
Polk County, MO|4371
Polk County, NC|4575
Polk County, NE|6030
Polk County, OR|3811
Polk County, TN|4633
Polk County, TX|4120
Polk County, WI|4141
Polk, AR|915
Polk, FL|1185
Polk, GA|1602
Polk, IA|112
Polk, MN|2161
Polk, MO|1722
Polk, NC|1858
Polk, NE|2622
Polk, OR|454
Polk, TN|967
Polk, TX|1564
Polk, WI|646
Ponce, PR|2148
Pondera County, MT|5370
Pondera, MT|2915
Pontotoc County, MS|5027
Pontotoc County, OK|4252
Pontotoc, MS|2185
Pontotoc, OK|719
Pope County, AR|3923
Pope County, IL|6052
Pope County, MN|5277
Pope, AR|517
Pope, IL|2791
Pope, MN|2586
Poquoson City, VA|1953
Poquoson County, VA|5819
Portage County, OH|3482
Portage County, WI|3846
Portage, OH|255
Portage, WI|472
Porter County, IN|3475
Porter, IN|250
Portsmouth City, VA|389
Portsmouth County, VA|5801
Posey County, IN|4839
Posey, IN|1784
Pottawatomie County, KS|4857
Pottawatomie County, OK|3851
Pottawatomie, KS|1844
Pottawatomie, OK|475
Pottawattamie County, IA|3714
Pottawattamie, IA|395
Potter County, PA|4622
Potter County, SD|6201
Potter County, TX|3598
Potter, PA|955
Potter, SD|3037
Potter, TX|1330
Powder River County, MT|6154
Powder River, MT|3057
Powell County, KY|4942
Powell County, MT|5358
Powell, KY|2115
Powell, MT|2422
Power County, ID|5581
Power, ID|2892
Poweshiek County, IA|4875
Poweshiek, IA|935
Powhatan County, VA|4422
Powhatan, VA|1756
Prairie County, AR|5957
Prairie County, MT|5658
Prairie, AR|1092
Prairie, MT|3071
Pratt County, KS|4767
Pratt, KS|2003
Preble County, OH|4168
Preble, OH|668
Prentiss County, MS|5054
Prentiss, MS|2202
Presidio County, TX|5794
Presidio, TX|2409
Presque Isle County, MI|4687
Presque Isle, MI|1945
Preston County, WV|4325
Preston, WV|1686
Price County, WI|4677
Price, WI|1011
Prince Edward County, VA|4523
Prince Edward, VA|869
Prince George County, VA|4283
Prince George, VA|1657
Prince Georges County, MD|3168
Prince Georges, MD|42
Prince William County, VA|3272
Prince William, VA|120
Prince of Wales Hyder Borough, AK|5377
Prince of Wales Hyder, AK|3104
Prince of Wales-Hyder Borough, AK|5842
Providence County, RI|3206
Providence, RI|70
Prowers County, CO|5779
Prowers, CO|2642
Pueblo County, CO|3492
Pueblo, CO|263
Pulaski County, AR|3278
Pulaski County, GA|4945
Pulaski County, IL|6008
Pulaski County, IN|5236
Pulaski County, KY|3911
Pulaski County, MO|4021
Pulaski County, VA|4306
Pulaski, AR|124
Pulaski, GA|2120
Pulaski, IL|2777
Pulaski, IN|2111
Pulaski, KY|1473
Pulaski, MO|1519
Pulaski, VA|747
Pushmataha County, OK|4951
Pushmataha, OK|1047
Putnam County, FL|3820
Putnam County, GA|4561
Putnam County, IL|5511
Putnam County, IN|4242
Putnam County, MO|5383
Putnam County, NY|3681
Putnam County, OH|5013
Putnam County, TN|3833
Putnam County, WV|3981
Putnam, FL|1426
Putnam, GA|1852
Putnam, IL|2552
Putnam, IN|1633
Putnam, MO|2941
Putnam, NY|373
Putnam, OH|749
Putnam, TN|1432
Putnam, WV|1500
Quay County, NM|5708
Quay, NM|2540
Quebradillas, PR|2563
Queen Annes County, MD|4075
Queen Annes, MD|610
Queens County, NY|3119
Queens, NY|7
Quitman County, GA|5770
Quitman County, MS|5709
Quitman, GA|2633
Quitman, MS|2884
Rabun County, GA|4644
Rabun, GA|1916
Racine County, WI|3422
Racine, WI|218
Radford City, VA|2508
Radford County, VA|5834
Rains County, TX|5278
Rains, TX|1961
Raleigh County, WV|3782
Raleigh, WV|1408
Ralls County, MO|4955
Ralls, MO|2535
Ramsey County, MN|3234
Ramsey County, ND|5477
Ramsey, MN|92
Ramsey, ND|2531
Randall County, TX|3600
Randall, TX|1332
Randolph County, AL|4530
Randolph County, AR|5152
Randolph County, GA|5976
Randolph County, IL|4328
Randolph County, IN|5047
Randolph County, MO|4481
Randolph County, NC|3535
Randolph County, WV|4392
Randolph, AL|877
Randolph, AR|947
Randolph, GA|2764
Randolph, IL|1688
Randolph, IN|2047
Randolph, MO|1796
Randolph, NC|1301
Randolph, WV|1736
Rankin County, MS|3536
Rankin, MS|1302
Ransom County, ND|5713
Ransom, ND|2931
Rapides Parish, LA|3566
Rapides, LA|1318
Rappahannock County, VA|5351
Rappahannock, VA|1106
Ravalli County, MT|4208
Ravalli, MT|1611
Rawlins County, KS|5889
Rawlins, KS|3026
Ray County, MO|4521
Ray, MO|1821
Reagan County, TX|6088
Reagan, TX|2989
Real County, TX|5635
Real, TX|2994
Red Lake County, MN|6065
Red Lake, MN|2793
Red River County, TX|5245
Red River Parish, LA|5950
Red River, LA|2709
Red River, TX|2672
Red Willow County, NE|5276
Red Willow, NE|1057
Redwood County, MN|5454
Redwood, MN|2279
Reeves County, TX|5738
Reeves, TX|2854
Refugio County, TX|5684
Refugio, TX|2416
Reno County, KS|3896
Reno, KS|1464
Rensselaer County, NY|3491
Rensselaer, NY|262
Renville County, MN|5733
Renville County, ND|5694
Renville, MN|2282
Renville, ND|3029
Republic County, KS|5613
Republic, KS|2940
Reynolds County, MO|5509
Reynolds, MO|2906
Rhea County, TN|4366
Rhea, TN|1715
Rice County, KS|5297
Rice County, MN|3897
Rice, KS|2357
Rice, MN|501
Rich County, UT|5886
Rich, UT|2452
Richardson County, NE|5878
Richardson, NE|2606
Richland County, IL|5453
Richland County, MT|5566
Richland County, ND|5451
Richland County, OH|3586
Richland County, SC|3277
Richland County, WI|4612
Richland Parish, LA|5437
Richland, IL|2725
Richland, LA|2496
Richland, MT|2877
Richland, ND|2510
Richland, OH|317
Richland, SC|123
Richland, WI|946
Richmond City, VA|204
Richmond County, GA|3412
Richmond County, NC|4099
Richmond County, NY|3246
Richmond County, VA|4965
Richmond, GA|1254
Richmond, NC|1553
Richmond, NY|101
Richmond, VA|1084
Riley County, KS|3839
Riley, KS|1435
Rincon, PR|2456
Ringgold County, IA|5513
Ringgold, IA|2788
Rio Arriba County, NM|4786
Rio Arriba, NM|1982
Rio Blanco County, CO|5365
Rio Blanco, CO|1118
Rio Grande County, CO|4695
Rio Grande, CO|1954
Rio Grande, PR|2467
Rio Grande, Puerto Rico|3109
Ripley County, IN|4399
Ripley County, MO|4928
Ripley, IN|1738
Ripley, MO|2106
Ritchie County, WV|5291
Ritchie, WV|2647
Riverside County, CA|3120
Riverside, CA|8
Roane County, TN|3996
Roane County, WV|4918
Roane, TN|1506
Roane, WV|2099
Roanoke City, VA|384
Roanoke County, VA|3720
Roanoke, VA|400
Roberts County, SD|5931
Roberts County, TX|6182
Robertson County, KY|6130
Robertson County, TN|3878
Robertson County, TX|5175
Robertson, KY|2811
Robertson, TN|490
Robertson, TX|2272
Robeson County, NC|3559
Robeson, NC|301
Rock County, MN|5303
Rock County, NE|6161
Rock County, WI|3485
Rock Island County, IL|3523
Rock Island, IL|1295
Rock, MN|2537
Rock, NE|2823
Rock, WI|258
Rockbridge County, VA|4540
Rockbridge, VA|889
Rockcastle County, KY|5166
Rockcastle, KY|2268
Rockdale County, GA|3751
